ImageId,object_count,min_area,median_area,max_area,has_tiny,has_small,is_dense,is_very_dense,has_rare,is_large_clear,is_small_dense
223845c7385187fe,1,0.001215469314,0.001215469314,0.001215469314,0,1,0,0,0,0,1
7770d15ebdabb08e,1,0.008580641080000001,0.008580641080000001,0.008580641080000001,0,0,0,0,0,0,0
23d553855f4c0a40,4,0.00010893724399999999,0.015036988186,0.015854682983999998,1,1,0,0,0,1,1
bb6fcdb119daf0c8,15,0.00028484468800000004,0.001497363036,0.0039789371040000006,1,1,1,0,0,0,1
77579a2b865da9b2,5,0.0013115812800000002,0.0017229806100000002,0.017722419616,0,1,0,0,0,0,1
a4d561261bde2040,1,0.005130908732,0.005130908732,0.005130908732,0,0,0,0,0,0,0
c2821632808f8481,2,0.011782505642,0.04547175053699999,0.07916099543199999,0,0,0,0,1,1,0
550d188efb61b8ca,1,0.0032445836279999998,0.0032445836279999998,0.0032445836279999998,0,0,0,0,1,0,0
969efd146e9610ec,1,0.001109166444,0.001109166444,0.001109166444,0,1,0,0,0,0,1
582e3d364b952718,3,0.00048351974999999995,0.00075531882,0.0529131972,1,1,0,0,0,0,1
e0ff48e277960974,4,0.004933814044,0.013191661625999999,0.10241845535999998,0,0,0,0,0,1,0
0e5bc75b56f314be,3,0.005670049813999999,0.00577185409,0.011245659889999999,0,0,0,0,0,0,0
ca471f1a68765a15,1,0.0023770600000000003,0.0023770600000000003,0.0023770600000000003,0,0,0,0,0,0,0
712de165b7029274,5,0.0010158805600000002,0.006450029519999999,0.010012136045999999,0,1,0,0,1,0,1
82e05e1cd1ff115a,1,0.00074529769,0.00074529769,0.00074529769,0,1,0,0,0,0,1
cd4284a428a5272f,30,0.001208323912,0.001415583784,0.001416162264,0,1,1,1,0,0,1
7655da641e9f7b40,28,0.0005005282519999999,0.0011299768635,0.0025715004479999995,0,1,1,0,0,0,1
7cf5c012c3f37fe7,1,0.002539374808,0.002539374808,0.002539374808,0,0,0,0,0,0,0
bd268bc5c0f65d65,1,0.08379394127999999,0.08379394127999999,0.08379394127999999,0,0,0,0,0,1,0
7739ce555cf6dd2a,7,0.001866829064,0.002683987344,0.0043274264,0,0,0,0,1,0,0
1f0edee44df67ccd,1,0.09836923781999998,0.09836923781999998,0.09836923781999998,0,0,0,0,0,1,0
db3bfa9013476705,3,0.00013280153600000002,0.000303916239,0.000399003424,1,1,0,0,0,0,1
d0bb7f038552ea19,2,0.009741906992,0.021872177447999998,0.034002447904,0,0,0,0,0,1,0
bd23d54540dde78d,1,0.0008604542220000001,0.0008604542220000001,0.0008604542220000001,0,1,0,0,1,0,1
a1f96e7f7e7a098b,6,0.000871196256,0.00143624403,0.007487124648,0,1,0,0,0,0,1
7ca7b9a547d9e0a5,1,0.00056823984,0.00056823984,0.00056823984,0,1,0,0,1,0,1
31521c3e09824da7,1,0.027111448079999996,0.027111448079999996,0.027111448079999996,0,0,0,0,1,1,0
c784ab7924aea1a7,1,0.0017783126399999998,0.0017783126399999998,0.0017783126399999998,0,0,0,0,1,0,0
4efd8243906c11ae,1,0.07060521456,0.07060521456,0.07060521456,0,0,0,0,0,1,0
04dde6cc50bbd6ff,1,0.0038844669869999996,0.0038844669869999996,0.0038844669869999996,0,0,0,0,0,0,0
a1692a10fb061d57,1,0.09662089535999999,0.09662089535999999,0.09662089535999999,0,0,0,0,1,1,0
e90a713be0bef91c,4,0.00058360624,0.0013257774500000001,0.009116626931999999,0,1,0,0,1,0,1
b2804f142da9b8db,1,0.000110015559,0.000110015559,0.000110015559,1,1,0,0,1,0,1
7373dd4d402f9664,31,0.00051507202,0.001023210624,0.022264875280000002,0,1,1,1,0,0,1
ab75a87fa3b97af5,1,0.021509069400000004,0.021509069400000004,0.021509069400000004,0,0,0,0,0,1,0
919be662901b163c,2,0.005537977424,0.009959438447,0.01438089947,0,0,0,0,0,0,0
6bfcc025463dee27,2,0.004180539921,0.0063772356664999995,0.008573931411999998,0,0,0,0,0,0,0
880f80d0f45f62ed,24,7.5728072e-05,0.000718849825,0.002761724992,1,1,1,0,0,0,1
676906fca9a8d9c1,1,0.00204405748,0.00204405748,0.00204405748,0,0,0,0,0,0,0
62a0c59be22dbeb9,1,0.06984604582800001,0.06984604582800001,0.06984604582800001,0,0,0,0,0,1,0
7d4787bac3d03539,6,0.00026935403999999997,0.001417217835,0.00325865092,1,1,0,0,0,0,1
fd25abaebf6f446d,1,0.001587144727,0.001587144727,0.001587144727,0,0,0,0,0,0,0
5f6cc97a7b6d85fe,1,0.031405216044000005,0.031405216044000005,0.031405216044000005,0,0,0,0,0,1,0
8189976ef5a908b3,1,0.00302978456,0.00302978456,0.00302978456,0,0,0,0,0,0,0
e8a67f66adb83090,2,0.018429335488,0.056891440877,0.095353546266,0,0,0,0,0,1,0
a2b857e698d63978,1,0.0010841770130000001,0.0010841770130000001,0.0010841770130000001,0,1,0,0,1,0,1
8e9351ee5e5c71c6,1,0.007298592531,0.007298592531,0.007298592531,0,0,0,0,0,0,0
c0bb6c91231e7101,6,0.002952554946,0.004399892475,0.03145514085,0,0,0,0,0,0,0
ce2bb03e479a86e7,1,0.22528668531599996,0.22528668531599996,0.22528668531599996,0,0,0,0,1,1,0
d2c95013d9d242d5,1,0.014525077392000001,0.014525077392000001,0.014525077392000001,0,0,0,0,0,1,0
10f76d428a27d9e6,1,0.012505392108,0.012505392108,0.012505392108,0,0,0,0,0,1,0
32f2e4406044290b,2,0.00025158016800000003,0.000324703764,0.00039782736,1,1,0,0,1,0,1
19818784c3db0ae2,1,0.000305670422,0.000305670422,0.000305670422,1,1,0,0,0,0,1
4a2cd7485fc1e8ef,1,0.084416950674,0.084416950674,0.084416950674,0,0,0,0,0,1,0
b1046513c6f0d806,7,0.00041764140000000004,0.000931968076,0.006823881936000001,1,1,0,0,0,0,1
66e31bb5531e1de1,6,0.00195629552,0.004034843212000001,0.00530795538,0,0,0,0,0,0,0
14f1c94533725d2d,3,0.000373125192,0.001620933648,0.00388309232,1,1,0,0,0,0,1
b7deace513b838af,1,0.13621097508,0.13621097508,0.13621097508,0,0,0,0,0,1,0
890ecd5672fdd1a1,1,0.006000394464,0.006000394464,0.006000394464,0,0,0,0,1,0,0
ba122d74072b0299,8,0.005038931456,0.0081445796,0.010237820933,0,0,0,0,0,0,0
2df60f155c2aa801,3,0.002589995809,0.032194232294,0.041736151794,0,0,0,0,0,1,0
a2ca35a520e452f7,1,0.000280912892,0.000280912892,0.000280912892,1,1,0,0,1,0,1
7ad6d20ef4d9e321,1,0.0057936,0.0057936,0.0057936,0,0,0,0,0,0,0
cf1510ff3bc50135,1,0.00116280629,0.00116280629,0.00116280629,0,1,0,0,1,0,1
3dbf7fd9ea8e4fef,4,0.00046829026000000005,0.000548440774,0.0007002970199999999,1,1,0,0,0,0,1
1a4c6d7e4d635752,13,0.00445409728,0.007102886505,0.03403685124,0,0,1,0,1,0,1
d53ce0da709eea72,1,0.002504303776,0.002504303776,0.002504303776,0,0,0,0,0,0,0
88f70c99ecf8fb40,3,0.00226761504,0.003374904666,0.007935643092,0,0,0,0,0,0,0
8fdcc2bb3aad9aca,1,0.01529673811,0.01529673811,0.01529673811,0,0,0,0,1,1,0
5736483cc98bf73f,4,0.00085608279,0.001503106928,0.00502194322,0,1,0,0,1,0,1
395888fef03b0292,2,0.00825346875,0.046676203124999996,0.0850989375,0,0,0,0,0,1,0
c3598fa4fa19c2e5,2,0.001225120806,0.0012550144005,0.001284907995,0,1,0,0,0,0,1
c5b6158ac54b556d,1,0.006809616046,0.006809616046,0.006809616046,0,0,0,0,0,0,0
72577e2506d1f020,50,0.00028182068999999996,0.00348193335,0.016719976506,1,1,1,1,0,0,1
505cccf6e0c84c3b,3,0.00036184118599999997,0.001946851876,0.0132274564,1,1,0,0,0,0,1
4c8cc7f120f7e13c,5,0.000773291664,0.0009102924,0.006228666756,0,1,0,0,0,0,1
aeeee5e264cd4a2e,6,0.000127739148,0.000507873742,0.0009556831679999999,1,1,0,0,1,0,1
c168cc6fb4f03bf8,31,9.5735885e-05,9.5837124e-05,0.000159709428,1,1,1,1,0,0,1
234e2c046251cb4e,3,0.03998276832,0.108994122305,0.194109972715,0,0,0,0,1,1,0
22361c592bffbbc7,1,0.036066299957999995,0.036066299957999995,0.036066299957999995,0,0,0,0,0,1,0
695225c799c753bd,5,0.004806016902,0.011629219252,0.016135877527999998,0,0,0,0,1,1,0
b681e5d0f080b07e,2,0.015395616059999999,0.022692880040000002,0.02999014402,0,0,0,0,0,1,0
b8e19d93ac596a42,1,0.044682402304,0.044682402304,0.044682402304,0,0,0,0,0,1,0
8c512957f3ad9d37,1,0.010789642212,0.010789642212,0.010789642212,0,0,0,0,0,1,0
8c05a29f4a9aadf4,3,0.00021805343,0.000288499264,0.011568418134,1,1,0,0,0,0,1
0b9509713c05f5a2,1,0.0015067944,0.0015067944,0.0015067944,0,0,0,0,0,0,0
0463abce85c4950e,5,0.03366428561,0.034712061584,0.046882699757999996,0,0,0,0,0,1,0
7a7343bfa04a355a,1,0.10636874617599999,0.10636874617599999,0.10636874617599999,0,0,0,0,0,1,0
f3087a24f7d1e42a,1,0.00807561,0.00807561,0.00807561,0,0,0,0,0,0,0
13ac33cf9e7afc2f,1,0.003115013044,0.003115013044,0.003115013044,0,0,0,0,0,0,0
eae4448018d55081,3,0.0007524398200000001,0.0024269147130000003,0.003162195352,0,1,0,0,0,0,1
ce3bee8b2ab1ed9f,1,0.339991133442,0.339991133442,0.339991133442,0,0,0,0,0,1,0
a777db8746783e79,1,0.00173829487,0.00173829487,0.00173829487,0,0,0,0,1,0,0
d2e9f95520596e18,2,0.0008489964159999999,0.0009987668765,0.001148537337,0,1,0,0,0,0,1
659e16ca2421d84a,1,0.072102518208,0.072102518208,0.072102518208,0,0,0,0,1,1,0
23b6ede56cc21269,1,0.070272487836,0.070272487836,0.070272487836,0,0,0,0,0,1,0
ca4b4167ea955998,1,6.561580200000001e-05,6.561580200000001e-05,6.561580200000001e-05,1,1,0,0,1,0,1
3f7d529e4d8530a5,2,0.0040057735139999995,0.258711886757,0.513418,0,0,0,0,0,1,0
ed22189d5a24ed3e,6,0.0014044539679999998,0.0017599723159999999,0.025837110084,0,1,0,0,0,0,1
9a081f6dd255c76a,2,0.039649808836,0.068584614197,0.097519419558,0,0,0,0,1,1,0
cd105a36565edb50,1,0.001511786208,0.001511786208,0.001511786208,0,0,0,0,1,0,0
1bb4a46a8be2f190,1,0.0008301655440000001,0.0008301655440000001,0.0008301655440000001,0,1,0,0,0,0,1
a11e132e5fd3d01c,8,0.001812093888,0.0025813234365,0.004962648624,0,0,0,0,0,0,0
42222fd350dc0e3f,4,0.009643646448,0.011476844931,0.01638362214,0,0,0,0,0,1,0
a5350021ff13d087,2,0.000231835932,0.0007084773930000001,0.001185118854,1,1,0,0,0,0,1
388239f4a1d9d95c,1,0.0037531443280000003,0.0037531443280000003,0.0037531443280000003,0,0,0,0,1,0,0
b7945e70847b1089,2,0.019342438703999997,0.019343568252,0.0193446978,0,0,0,0,0,1,0
550c04c2339481d9,2,0.000533607016,0.0009163630520000001,0.0012991190880000001,0,1,0,0,1,0,1
2efde498fe84e675,1,0.009138820576,0.009138820576,0.009138820576,0,0,0,0,0,0,0
dde65f0564f1853e,3,0.00050361688,0.0005766527999999999,0.034820039541,0,1,0,0,0,0,1
9b7a01cd0898c858,4,0.019905638924,0.048428668212,0.052418825592,0,0,0,0,0,1,0
7764fc12b62a6cad,1,0.00537419472,0.00537419472,0.00537419472,0,0,0,0,0,0,0
f95bdeb0dc4d80a3,2,0.003720019492,0.004319168774,0.004918318056,0,0,0,0,0,0,0
649b41c623a71440,3,0.0005131390720000001,0.00254601916,0.004145510936,0,1,0,0,0,0,1
7402ff9bfba61085,1,0.662122165568,0.662122165568,0.662122165568,0,0,0,0,1,1,0
492a788a35a3a55e,1,0.042151549999999996,0.042151549999999996,0.042151549999999996,0,0,0,0,0,1,0
d88f75b9da1ce767,6,4.4461664e-05,0.0005718264450000001,0.002453665148,1,1,0,0,1,0,1
548652f499ab46f6,1,0.0018924310799999999,0.0018924310799999999,0.0018924310799999999,0,0,0,0,1,0,0
c61fbcb58e37e554,1,0.20925887388,0.20925887388,0.20925887388,0,0,0,0,0,1,0
4b9d45791bc8415a,7,0.002801572812,0.004481614068,0.04759589408400001,0,0,0,0,0,0,0
bab47e1383ca99a4,5,0.008440429040000001,0.012699414576,0.055375451151999995,0,0,0,0,0,1,0
701fd9353301a6b7,101,2.0253750000000002e-05,0.000107953424,0.001115318008,1,1,1,1,0,0,1
143b02c95ae217f7,1,0.0046180186920000005,0.0046180186920000005,0.0046180186920000005,0,0,0,0,0,0,0
3d35f1be77d5141a,1,0.028385672184,0.028385672184,0.028385672184,0,0,0,0,0,1,0
59292ae7caf4397a,4,0.002393944406,0.006362225148,0.022804721492000003,0,0,0,0,1,0,0
d8fa3ecaba2c17ab,3,0.05903969475,0.18616118057199998,0.22743053202,0,0,0,0,1,1,0
d2544a651de8f928,2,0.0006905816519999999,0.0019704623419999996,0.0032503430319999996,0,1,0,0,0,0,1
a0e62bd5e7a136ad,3,0.0018516904479999997,0.002674532529,0.004661311478,0,0,0,0,0,0,0
2f9213a1033779e2,5,0.0035509293360000004,0.01995603607,0.05161328136,0,0,0,0,1,1,0
748c468d4637e9e0,1,0.0109267488,0.0109267488,0.0109267488,0,0,0,0,0,1,0
0762d046c6eec065,3,0.000206492,0.00043656971399999995,0.002265036912,1,1,0,0,1,0,1
96e9a6b5fe074b26,1,0.001609856004,0.001609856004,0.001609856004,0,0,0,0,1,0,0
8fa6cb709a5e17bf,1,0.0031131341280000004,0.0031131341280000004,0.0031131341280000004,0,0,0,0,0,0,0
c072da1f4fe8a445,1,0.056342056079999994,0.056342056079999994,0.056342056079999994,0,0,0,0,0,1,0
fb45c1ae31be4b7d,1,0.641406933502,0.641406933502,0.641406933502,0,0,0,0,0,1,0
e74194bd2871cf17,9,0.006844944141,0.04614454716,0.0602157248,0,0,0,0,0,1,0
22ca89aafdeaf89d,2,0.002588817012,0.009067755321000001,0.01554669363,0,0,0,0,0,0,0
7a71a023edf669e6,7,0.0006889760999999999,0.001469709052,0.0016284216,0,1,0,0,0,0,1
c8b57c90166b8032,10,0.000756408672,0.005742832135,0.26915172820800004,0,1,1,0,1,0,1
a3cefc631ee857c1,6,0.007703878032000001,0.026214631677,0.042562866798,0,0,0,0,0,1,0
2b7a2d3329a8f28c,3,0.0009171266300000001,0.001908996544,0.00199942614,0,1,0,0,0,0,1
f2aa20879a98b0a8,6,0.001058287966,0.002201828365,0.004257714240000001,0,1,0,0,0,0,1
c3ba275a65e98dc8,4,0.005203827647999999,0.013525362559,0.021376560279999998,0,0,0,0,0,1,0
332635d50da9e075,1,0.000288261134,0.000288261134,0.000288261134,1,1,0,0,1,0,1
d8b050346e596adc,2,0.002107451117,0.0021508353385,0.00219421956,0,0,0,0,1,0,0
a1b6dd8cb7087058,2,0.00073583621,0.003405315375,0.00607479454,0,1,0,0,0,0,1
5b718f4535f487c0,1,0.0034172271199999996,0.0034172271199999996,0.0034172271199999996,0,0,0,0,0,0,0
f6c5df50678d8331,1,0.05680111248,0.05680111248,0.05680111248,0,0,0,0,1,1,0
1c9d30d67f473fa6,2,0.00029582146,0.00031634515200000004,0.00033686884400000003,1,1,0,0,0,0,1
1b30b824e318f91f,1,0.00694741109,0.00694741109,0.00694741109,0,0,0,0,0,0,0
e83199809fa709f5,1,0.08265682188,0.08265682188,0.08265682188,0,0,0,0,0,1,0
d8e73d6c41908c75,1,0.18223280002900002,0.18223280002900002,0.18223280002900002,0,0,0,0,0,1,0
3c13ee95e6b27879,0,0.0,0.0,0.0,0,0,0,0,0,0,0
c5f2f5ae51e7cfb6,7,0.012437322660000001,0.017769553792,0.022111710264000002,0,0,0,0,0,1,0
3a26132c989d21c2,18,0.00035180560799999997,0.0006299087385,0.028085912235,1,1,1,0,1,0,1
c78db2821202a8ad,33,9.1380156e-05,0.00018082010399999998,0.001344927584,1,1,1,1,1,0,1
2defc2dafe701db4,2,0.00022322945100000001,0.0010169199795,0.001810610508,1,1,0,0,1,0,1
610b6a89d051502f,1,0.00871208364,0.00871208364,0.00871208364,0,0,0,0,0,0,0
c02d83abeaa0c0b3,1,0.01551315594,0.01551315594,0.01551315594,0,0,0,0,0,1,0
8547be59af37d1e2,20,6.0238432e-05,0.000189721746,0.002269012712,1,1,1,0,0,0,1
7b3d02a2ffb0b7e1,1,0.000435701316,0.000435701316,0.000435701316,1,1,0,0,0,0,1
98dcd78a3bbc233e,4,0.0011382475759999999,0.030245657486999998,0.057740903856,0,1,0,0,1,1,1
bd5629004ca973b3,1,0.20414098742400003,0.20414098742400003,0.20414098742400003,0,0,0,0,0,1,0
3bf91d8428214c7f,3,0.000762988828,0.0020103798,0.0027437825260000002,0,1,0,0,0,0,1
4ae0cbfd6a35147f,6,0.021677649551999998,0.0486620354885,0.054413077752,0,0,0,0,0,1,0
34eb00d4f9f6f8c6,1,0.061855505956,0.061855505956,0.061855505956,0,0,0,0,0,1,0
e33767d90077e907,1,0.11572069543199999,0.11572069543199999,0.11572069543199999,0,0,0,0,0,1,0
ed3ef7aba7017e86,0,0.0,0.0,0.0,0,0,0,0,0,0,0
10a9b82cd3a8a278,2,0.023547314912,0.025088986395999997,0.02663065788,0,0,0,0,0,1,0
24e65957fd52b447,1,0.002526059692,0.002526059692,0.002526059692,0,0,0,0,1,0,0
852e0c8a15361f67,18,2.858211e-05,0.000270736442,0.00238467309,1,1,1,0,0,0,1
09c647981556c20c,11,0.000208508202,0.000364693384,0.002861889496,1,1,1,0,0,0,1
1653f1bbdff752c7,2,0.000907176204,0.000961992036,0.001016807868,0,1,0,0,0,0,1
865d84ecf23d7731,1,0.016984186757999998,0.016984186757999998,0.016984186757999998,0,0,0,0,0,1,0
68c86eb32338cfef,2,0.000499879968,0.001486196136,0.002472512304,1,1,0,0,0,0,1
6c62d3b58b31dba4,3,0.000141093536,0.000317053722,0.00240869175,1,1,0,0,1,0,1
13073a383912564b,1,0.0009160076519999999,0.0009160076519999999,0.0009160076519999999,0,1,0,0,1,0,1
8a4fd5a62f0b563d,1,0.037551333456,0.037551333456,0.037551333456,0,0,0,0,0,1,0
47972267466b11b7,1,0.004841150999999999,0.004841150999999999,0.004841150999999999,0,0,0,0,1,0,0
9654d60e4ff79717,2,6.6015664e-05,7.6370312e-05,8.672495999999999e-05,1,1,0,0,1,0,1
0b3a8d86d9ec5ae6,1,0.047483096214,0.047483096214,0.047483096214,0,0,0,0,0,1,0
fc376671397cba10,1,0.0010858865999999999,0.0010858865999999999,0.0010858865999999999,0,1,0,0,1,0,1
2725e03ec0a27681,1,0.133667228016,0.133667228016,0.133667228016,0,0,0,0,0,1,0
f590d2e7aa9c8a77,17,0.000102574124,0.000355250448,0.0048265680899999995,1,1,1,0,0,0,1
8e77f7ac25f5c6ea,1,0.4597337983,0.4597337983,0.4597337983,0,0,0,0,0,1,0
257378486674bc65,5,0.000324599408,0.0013956211849999998,0.003854622464,1,1,0,0,0,0,1
9e4d418ce03ee2f8,12,0.0083863307,0.010010199372,0.013901829149999998,0,0,1,0,0,0,1
196304d7c0d4da90,2,0.0001330319,0.000140660304,0.000148288708,1,1,0,0,0,0,1
174cbecc2809fc65,1,0.001548073244,0.001548073244,0.001548073244,0,0,0,0,1,0,0
132d1903b5361bb0,1,0.031375527004,0.031375527004,0.031375527004,0,0,0,0,0,1,0
eeaad6973c6ca1eb,1,0.004265744455,0.004265744455,0.004265744455,0,0,0,0,1,0,0
cfe48ab9b441ba37,1,0.033657095570000004,0.033657095570000004,0.033657095570000004,0,0,0,0,0,1,0
ee3ff85c21e4aaf9,2,0.0007604341500000001,0.0009017306409999999,0.0010430271319999999,0,1,0,0,1,0,1
26dae75853a90f11,1,0.086706702784,0.086706702784,0.086706702784,0,0,0,0,1,1,0
2d9e2d72724f1237,11,0.00119026908,0.005206185263999999,0.02424402981,0,1,1,0,0,0,1
ef17ba45619374fe,1,0.067670715456,0.067670715456,0.067670715456,0,0,0,0,0,1,0
37a9cb831a40eab7,3,0.0032878986299999997,0.00346729392,0.00909400774,0,0,0,0,0,0,0
cd278d66bbd4d35c,1,0.615283916665,0.615283916665,0.615283916665,0,0,0,0,0,1,0
70ad5b4d374373f6,1,0.053328217680000005,0.053328217680000005,0.053328217680000005,0,0,0,0,0,1,0
b040b5eaf5cf7bb6,10,0.0014373240000000002,0.021028075973,0.034768065406,0,1,1,0,1,0,1
2cfc6c3f7f5feef9,2,0.027229192703999996,0.4169836141005,0.806738035497,0,0,0,0,1,1,0
3704d1edc42eefeb,5,0.0014007211660000002,0.0019884725280000003,0.002266295268,0,1,0,0,0,0,1
b4ca049deecb7b32,1,0.3738592665,0.3738592665,0.3738592665,0,0,0,0,0,1,0
8e4d47508eced70b,3,0.00197746439,0.00299106304,0.011061932928000002,0,0,0,0,1,0,0
95c399fb387a80f7,8,6.564583999999999e-05,0.0003004517395,0.000430354686,1,1,0,0,0,0,1
f7f124690ffaa75e,1,0.041801165882,0.041801165882,0.041801165882,0,0,0,0,1,1,0
96a1fdd95abe14a4,2,0.044456852169,0.1163861703045,0.18831548844,0,0,0,0,0,1,0
f6712a5b1071a1c3,1,0.799538,0.799538,0.799538,0,0,0,0,1,1,0
ea48bc61f435776e,1,0.135174810843,0.135174810843,0.135174810843,0,0,0,0,0,1,0
ceba531a5a4a85e3,1,0.667019,0.667019,0.667019,0,0,0,0,0,1,0
df8d1359e3a9ad5e,2,0.00025802515200000004,0.0006895523240000001,0.001121079496,1,1,0,0,1,0,1
456b67b20182d7b4,2,0.003744970477,0.007464255870500001,0.011183541264,0,0,0,0,0,0,0
3555253f960d38d7,4,0.030916302912,0.074732268139,0.20322173889599998,0,0,0,0,0,1,0
3a76dfe1088fd213,1,0.031174200917999995,0.031174200917999995,0.031174200917999995,0,0,0,0,0,1,0
5b227a3f34b13aa0,2,0.000261684,0.0030382288799999995,0.005814773759999999,1,1,0,0,0,0,1
367cf7c86ffa321a,1,0.076360354028,0.076360354028,0.076360354028,0,0,0,0,0,1,0
1f67a034ad1dfdd6,1,0.026958297734999997,0.026958297734999997,0.026958297734999997,0,0,0,0,0,1,0
891892b13b453f91,4,0.0003837836,0.0027232780275,0.0041777887,1,1,0,0,0,0,1
04c5644296382e24,3,0.000341720568,0.002399981304,0.005025867327999999,1,1,0,0,0,0,1
47d5ceded9421501,4,0.0038080679039999995,0.014532445234,0.019220405202,0,0,0,0,0,1,0
ec675de6a462217d,1,0.000392582224,0.000392582224,0.000392582224,1,1,0,0,1,0,1
4b81c8f8187427d3,1,0.043584662292000004,0.043584662292000004,0.043584662292000004,0,0,0,0,0,1,0
d59a7ca1bae0cd63,6,0.002846601056,0.00848282914,0.038909828972,0,0,0,0,0,0,0
6a022bad0ac5a52b,10,0.00065069236,0.011803336484000001,0.017006812888,0,1,1,0,0,0,1
9f86f305630d0230,1,0.041962404987999996,0.041962404987999996,0.041962404987999996,0,0,0,0,0,1,0
6c6c50e243c37bc1,6,0.00016135006,0.00020049704900000002,0.0006952447319999999,1,1,0,0,0,0,1
1591e2166a027c29,2,0.001302083074,0.0021159692720000003,0.00292985547,0,1,0,0,0,0,1
258f77b1953598eb,1,0.006514444248,0.006514444248,0.006514444248,0,0,0,0,0,0,0
352ac3051982afb7,13,0.002045941112,0.0029046756360000003,0.025114929465999997,0,0,1,0,0,0,1
e23dfbd76f575010,2,0.000233317224,0.000509719962,0.0007861227,1,1,0,0,0,0,1
02511f6589d231b1,2,0.001064236608,0.0021927112290000004,0.0033211858500000004,0,1,0,0,0,0,1
f8ba2d8415e86de7,2,0.000125424726,0.000129298643,0.00013317256,1,1,0,0,0,0,1
d4de3e2cf38b864c,2,0.000956629248,0.001755486573,0.002554343898,0,1,0,0,0,0,1
c5ea87c82ea7a265,1,0.007996024836,0.007996024836,0.007996024836,0,0,0,0,0,0,0
13585d15450f1604,1,0.0011795808,0.0011795808,0.0011795808,0,1,0,0,0,0,1
34380f83c835398c,2,0.018322524542,0.074428164846,0.13053380515,0,0,0,0,0,1,0
432c05d9f7759b3f,1,0.012177559333999999,0.012177559333999999,0.012177559333999999,0,0,0,0,0,1,0
c82aea0561f16c41,0,0.0,0.0,0.0,0,0,0,0,0,0,0
5b25aac100cb6ea7,2,0.000712137006,0.0009014129929999999,0.0010906889799999998,0,1,0,0,1,0,1
e1261f72757c4652,8,2.9028492e-05,3.8253908000000005e-05,0.0033507307250000003,1,1,0,0,0,0,1
6306aa50f0ba387b,1,0.044407842742000006,0.044407842742000006,0.044407842742000006,0,0,0,0,0,1,0
a1961958f7ba79dd,73,8.809599999999999e-05,0.00033432102,0.000870502128,1,1,1,1,0,0,1
66a73dcef5524950,1,0.002684232362,0.002684232362,0.002684232362,0,0,0,0,1,0,0
df420ceec72e1279,6,0.081666330876,0.101150965961,0.18654573129,0,0,0,0,0,1,0
4fa061b76db35052,1,0.000298265896,0.000298265896,0.000298265896,1,1,0,0,1,0,1
44f1926ab6920e7d,1,0.0039086645520000005,0.0039086645520000005,0.0039086645520000005,0,0,0,0,0,0,0
87a3e3e390ed25cb,5,0.0017279073899999998,0.00193429128,0.09055840995999999,0,0,0,0,0,0,0
58fd976bdb6b1364,5,0.000313106095,0.000407889828,0.00075771355,1,1,0,0,1,0,1
6fec7590be6d99e4,3,0.000817656708,0.0013128112560000002,0.01343438766,0,1,0,0,0,0,1
52683815ddd6f292,1,0.019180869978,0.019180869978,0.019180869978,0,0,0,0,1,1,0
276e77cbf4250bb5,2,0.0006905500579999999,0.0010175403890000001,0.0013445307200000002,0,1,0,0,0,0,1
d5dc228cfc194812,2,9.4842e-05,0.000670930622,0.0012470192440000001,1,1,0,0,0,0,1
ed2ba4e05fecd43a,2,0.001505372592,0.0033945938159999998,0.00528381504,0,0,0,0,1,0,0
75e8378cdee23c95,1,0.033297003584,0.033297003584,0.033297003584,0,0,0,0,1,1,0
255ab0569ebf1b59,336,0.00011945647999999998,0.000680843688,0.00257875954,1,1,1,1,0,0,1
bc4ec5979282da04,1,0.013965503652000002,0.013965503652000002,0.013965503652000002,0,0,0,0,0,1,0
af2f3372dbfd1af6,1,0.000995656681,0.000995656681,0.000995656681,0,1,0,0,0,0,1
1bf594e83c50748b,0,0.0,0.0,0.0,0,0,0,0,0,0,0
6472c6360a0fcc5d,1,0.003735933223,0.003735933223,0.003735933223,0,0,0,0,1,0,0
2fc39cb5fb0ff2f8,4,0.000597740176,0.001420694672,0.008208774552000002,0,1,0,0,1,0,1
c2d843df1d42dc71,3,0.51248360971,0.593009655576,0.86364,0,0,0,0,1,1,0
47a2f3d003272a7b,2,0.017176421472,0.046075582361,0.07497474324999999,0,0,0,0,0,1,0
167d9d05b35aa5a2,2,0.0018235591680000002,0.003992397355,0.006161235542,0,0,0,0,0,0,0
a59e81b918453c39,1,0.379941189764,0.379941189764,0.379941189764,0,0,0,0,0,1,0
51875a8d31341eef,1,0.0045567236399999995,0.0045567236399999995,0.0045567236399999995,0,0,0,0,1,0,0
f10043d57ee10c5a,4,4.339335599999999e-05,0.000265253382,0.00088002366,1,1,0,0,1,0,1
6538a70a098537b6,5,0.0014191062400000002,0.002061203488,0.010126306048,0,1,0,0,0,0,1
02ed5264c3e45dc5,1,0.639510523638,0.639510523638,0.639510523638,0,0,0,0,0,1,0
af14d5f15d4be152,21,0.000429953076,0.0007541895,0.013923546960000002,1,1,1,0,0,0,1
bc69cdcaf14e9128,1,0.00024239104799999997,0.00024239104799999997,0.00024239104799999997,1,1,0,0,1,0,1
2e1ee141e3a645e8,1,0.000903417774,0.000903417774,0.000903417774,0,1,0,0,0,0,1
af8c91d71576a1ed,2,0.271682310696,0.31460355389,0.357524797084,0,0,0,0,1,1,0
